idref,province,lat,lon,locality,siteref,transect,m2,vert_invert,phylum,taxa,sp,sp_code,length,abundance
1141,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,3
1142,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,25,2
1143,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Acanthuridae,Acanthurus triostegus,ACA_TRI,15,3
1144,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Acanthuridae,Acanthurus triostegus,ACA_TRI,20,5
1145,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Tetraodontidae,Arothron meleagris,ARO_MEL,35,1
1146,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,5
1147,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,15,3
1148,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1
1149,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,2
1150,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,1
1151,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1
1152,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,13
1153,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,3
1154,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Acanthuridae,Prionurus laticlavius,PRI_LAT,15,5
1155,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Acanthuridae,Prionurus laticlavius,PRI_LAT,15,9
1156,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,15,40
1157,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,20,12
1158,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,25,4
1159,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,3
1160,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,20,4
1161,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,3
1162,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,10,1
1163,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,15,1
1164,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,2
1165,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,17
1166,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,1
1167,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,500
1168,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Mollusca,Bivalvia,Crassostrea sp,CAS_SP,5,6
1169,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,27
1170,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,22
1171,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,1
1172,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,1
1173,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Arthropoda,Crustacea,Macrura sp,MAC_SP,10,4
1174,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,15,1
1175,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,3
1176,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Annelida,Polychaeta,Sabellidae sp,SAB_SP,5,1
1177,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,5
1178,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,16
1179,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,50
1180,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Echinoidea,Eucidaris thouarsii,EUC_THO,10,1
1181,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,10,200
1182,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,15
1183,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Arthropoda,Crustacea,Macrura sp,MAC_SP,20,3
1184,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,5,10
1185,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,17
1186,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,30
1187,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,15,10
1188,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F29,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,3
1189,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,5,2
1190,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,50
1191,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,4
1192,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,20
1193,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,2
1194,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,20,3
1195,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,1
1196,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,50,5
1197,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,10,1
1198,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,15
1199,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,25,1
1200,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,1
1201,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1
1202,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,1
1203,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2
1204,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,20,8
1205,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,25,3
1206,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,15,2
1207,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,20,1
1208,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,2
1209,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,3
1210,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,25,1
1211,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,2
1212,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,2
1213,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,34
1214,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,56
1215,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,15,2
1216,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,35
1217,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,91
1218,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,30
1219,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,11
1220,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,500
1221,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Conus nux,CON_NUX,5,14
1222,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,2
1223,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Bivalvia,Crassostrea sp,CAS_SP,5,6
1224,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,111
1225,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,47
1226,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,3
1227,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,21
1228,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,23
1229,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Annelida,Polychaeta,Sabellidae sp,SAB_SP,5,2
1230,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,4
1231,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,5,50
1232,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,1
1233,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,1
1234,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Echinodermata,Echinoidea,Eucidaris thouarsii,EUC_THO,10,1
1235,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,34
1236,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,5
1237,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,21
1238,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,15,17
1239,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,10,5
1240,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,10,2
1241,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F30,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,49
1242,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,12
1243,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,20,8
1244,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,5,6
1245,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,15
1246,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,10,25
1247,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Abudefduf troschelii,ABU_TRO,15,10
1248,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,4
1249,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,12
1250,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,5,10
1251,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,25
1252,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Muraenidae,Echidna nebulosa,ECH_NEB,30,1
1253,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,2
1254,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Haemulidae,Haemulon steindachneri,HAE_STE,30,15
1255,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,15,25
1256,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,20,30
1257,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Lutjanidae,Lutjanus argentiventris,LUT_ARG,20,6
1258,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Mullidae,Mulloidichthys dentatus,MUL_DEN,25,8
1259,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,3
1260,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Serranidae,Paranthias colonus,PAR_COL,20,12
1261,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,6
1262,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,5
1263,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,10
1264,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,8
1265,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,20
1266,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Porifera,Demospongiae,Demospongiae cafe,DEM_CAF,5,2
1267,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,157
1268,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Echinoidea,Eucidaris thouarsii,EUC_THO,5,2
1269,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,57
1270,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,7
1271,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,5,5
1272,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Mollusca,Bivalvia,Pinna rugosa,PIN_RUG,10,2
1273,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,5,10
1274,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,5,1
1275,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,36
1276,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,10,2
1277,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,21
1278,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,256
1279,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Porifera,Demospongiae,Demospongiae verde,DEM_VER,5,1
1280,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Porifera,Demospongiae,Demospongiae verde,DEM_VER,10,1
1281,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,30
1282,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Echinoidea,Eucidaris thouarsii,EUC_THO,10,15
1283,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Mollusca,Gastropoda,Hexaplex princeps,HEX_PRI,10,3
1284,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Mollusca,Gastropoda,Hexaplex princeps,HEX_PRI,15,2
1285,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,1
1286,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,2
1287,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,20,1
1288,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,2
1289,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,1
1290,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,17
1291,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Annelida,Polychaeta,Sabellidae sp,SAB_SP,10,4
1292,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F31,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,10,2
1293,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,15,4
1294,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Carangidae,Caranx caballus,CAR_CAB,30,15
1295,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,25,5
1296,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,15,9
1297,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,30,4
1298,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,35,2
1299,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Pomacanthidae,Holacanthus passer,HOL_PAS,30,2
1300,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,15,6
1301,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,20,10
1302,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Pomacentridae,Microspathodon dorsalis,MIC_DOR,25,9
1303,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,6
1304,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,10
1305,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Scorpaeninae,Scorpaena mystes,SCO_MYS,20,1
1306,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,20,4
1307,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,4
1308,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,12
1309,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,8
1310,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,16
1311,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,20
1312,Guanacaste,10.93155,-85.799916,CUAJINIQUIL,F,F32,100,Invertebrados,Arthropoda,Cirripedia,Balanus sp,BAL_SP,5,147
